,edge,ligand_A,ligand_B,ddg_expt,ddg,ddg_booterr,ddg_BARerr,dg_water_rep1,dg_water_rep1_booterr,dg_water_rep1_BARerr,dg_water_rep2,dg_water_rep2_booterr,dg_water_rep2_BARerr,dg_water_rep3,dg_water_rep3_booterr,dg_water_rep3_BARerr,dg_protein_rep1,dg_protein_rep1_booterr,dg_protein_rep1_BARerr,dg_protein_rep2,dg_protein_rep2_booterr,dg_protein_rep2_BARerr,dg_protein_rep3,dg_protein_rep3_booterr,dg_protein_rep3_BARerr,target,group
876,edge_3a_3b,3a,3b,-2.187405044555664,-1.2233333333333327,1.2389160567757267,1.2470402663882112,9.15,0.18,0.17,9.33,0.21,0.2,9.44,0.18,0.18,6.94,0.25,0.35,11.06,0.26,0.27,6.25,0.22,0.22,tnks2,merck
877,edge_3a_5a,3a,5a,0.9956120910644528,3.5366666666666617,0.3488059300805656,0.35212443867968485,-73.83,0.23,0.24,-74.21,0.25,0.25,-74.5,0.27,0.26,-70.64,0.37,0.4,-70.4,0.5,0.49,-70.89,0.44,0.43,tnks2,merck
878,edge_3b_5d,3b,5d,2.6535769958496096,2.7133333333333525,0.512124299767693,0.5141612816752003,-75.08,0.26,0.25,-74.65,0.29,0.27,-74.79,0.27,0.26,-71.66,0.36,0.43,-71.61,0.55,0.46,-73.11,0.44,0.45,tnks2,merck
879,edge_5j_3b,5j,3b,-1.8194791412353517,-0.0433333333333223,0.8984380862838999,0.9007174962404688,139.16,0.24,0.23,138.66,0.28,0.27,138.62,0.25,0.25,138.63,0.67,0.46,137.12,0.44,0.67,140.56,0.52,0.41,tnks2,merck
880,edge_5a_5c,5a,5c,3.339340156555176,-0.7366666666666646,1.8096860846266245,1.8470773071669904,-25.94,0.33,0.31,-27.12,0.35,0.31,-26.83,0.29,0.33,-31.11,0.74,0.75,-23.72,0.66,1.01,-27.27,0.42,0.54,tnks2,merck
881,edge_5b_5c,5b,5c,2.1504959411621094,1.8533333333333104,1.2481386974246789,1.2439236261677793,74.62,0.35,0.36,74.18,0.32,0.31,74.23,0.3,0.3,78.66,0.37,0.37,76.38,0.42,0.42,73.55,0.45,0.43,tnks2,merck
882,edge_5l_5b,5l,5b,-1.5973302307128907,-2.2566666666666744,0.6297761437209116,0.6508384709840788,-112.86,0.29,0.32,-111.98,0.31,0.32,-112.97,0.29,0.3,-113.89,0.4,0.4,-115.91,0.58,0.6,-114.78,0.42,0.56,tnks2,merck
883,edge_5e_5c,5e,5c,0.6159271469116209,1.08,2.0649696526507624,2.1373716299449934,-11.03,0.36,0.33,-10.85,0.38,0.36,-10.44,0.34,0.38,-8.09,0.74,1.14,-6.49,0.71,1.57,-14.5,0.74,0.93,tnks2,merck
884,edge_5j_5d,5j,5d,0.8340978546142579,5.359999999999999,1.2222019923554364,1.2229852632093212,64.5,0.3,0.3,64.15,0.27,0.31,63.9,0.34,0.3,72.33,0.43,0.51,68.75,0.49,0.59,67.55,0.39,0.33,tnks2,merck
885,edge_5k_5d,5k,5d,0.3276490936279296,-3.369999999999997,0.631551168589865,0.6270223482859576,-63.13,0.34,0.32,-63.55,0.3,0.32,-63.69,0.33,0.34,-67.13,0.61,0.56,-65.6,0.33,0.32,-67.75,0.45,0.39,tnks2,merck
886,edge_8a_5d,8a,5d,-0.3310207901000976,-6.089999999999975,1.2168882231712426,1.432752798273064,-349.89,0.64,0.74,-348.51,0.44,0.48,-348.55,0.58,0.6,-353.25,0.72,2.56,-354.89,0.84,0.97,-357.08,1.48,1.28,tnks2,merck
887,edge_5e_7,5e,7,7.158035797119141,5.970000000000027,1.0545927073190788,1.0594658878725085,131.01,0.51,0.49,131.16,0.35,0.43,132.69,0.55,0.54,139.59,0.52,0.56,137.27,0.49,0.51,135.91,0.45,0.45,tnks2,merck
888,edge_5f_5g,5f,5g,-2.271442085266113,0.3066666666666577,0.4642500521346118,0.4833662763344126,-47.37,0.35,0.33,-47.36,0.3,0.33,-47.34,0.33,0.32,-47.35,0.32,0.43,-46.17,0.32,0.42,-47.63,0.41,0.49,tnks2,merck
889,edge_5f_5i,5f,5i,-7.597317970275879,-0.6733333333333462,0.8462028952616663,0.8660486149198429,-70.3,0.29,0.33,-70.27,0.32,0.31,-70.53,0.3,0.33,-69.14,0.38,0.56,-72.31,0.33,0.41,-71.67,0.54,0.48,tnks2,merck
890,edge_5f_5l,5f,5l,0.7131517105102537,-1.193333333333328,0.6539677454680587,0.6634470123472035,-89.35,0.24,0.32,-90.35,0.29,0.31,-89.4,0.29,0.33,-90.29,0.5,0.5,-92.14,0.39,0.34,-90.25,0.48,0.54,tnks2,merck
891,edge_5g_5h,5g,5h,3.163876274108887,7.413333333333341,1.414821449068412,1.430901438750409,78.59,0.42,0.64,74.69,0.44,0.39,74.76,0.34,0.37,84.78,0.52,0.52,84.14,0.53,0.58,81.36,0.55,0.59,tnks2,merck
892,edge_5i_5h,5i,5h,8.489752159118654,7.989999999999995,1.5323277645686684,1.5191022297806365,98.31,0.37,0.37,99.75,0.45,0.46,101.94,0.37,0.64,110.77,0.96,0.85,107.25,0.59,0.49,105.95,0.44,0.45,tnks2,merck
893,edge_5h_5j,5h,5j,-4.328994918823242,-15.146666666666675,3.631328752413361,3.83047192698134,-183.26,0.44,0.44,-182.17,0.37,0.39,-186.07,0.47,0.63,-197.8,0.83,0.9,-206.84,0.93,3.73,-192.3,0.86,1.38,tnks2,merck
894,edge_5k_5m,5k,5m,-7.219588211059571,-1.9633333333333385,0.8180412186828878,0.826581739919794,-44.0,0.32,0.32,-44.32,0.33,0.33,-44.43,0.28,0.33,-46.94,0.53,0.54,-44.43,0.57,0.63,-47.27,0.52,0.57,tnks2,merck
895,edge_8c_5k,8c_adjust,5k,-3.5161128158569337,-7.403333333333336,1.648963229359911,1.647288779821471,-142.48,0.58,0.46,-142.9,0.44,0.44,-142.47,0.37,0.45,-147.12,1.04,1.2,-153.33,1.1,1.02,-149.61,1.47,1.14,tnks2,merck
896,edge_8e_5k,8e,5k,-3.011399780273438,-7.166666666666657,0.9381826310176964,1.0150562394157268,-231.57,0.48,0.5,-232.53,0.46,0.45,-232.49,0.39,0.48,-238.29,0.96,1.51,-239.02,1.09,0.99,-240.78,1.17,1.2,tnks2,merck
897,edge_5o_5m,5o_adjust,5m,-2.723409019470215,0.4966666666666413,0.7653411344236161,0.8178318596041353,-89.1,0.65,0.58,-90.05,0.63,0.57,-89.65,0.57,0.54,-89.97,0.88,1.0,-89.23,0.86,0.85,-88.11,0.58,1.04,tnks2,merck
898,edge_8b_5m,8b,5m,-3.1753759536743167,-5.496666666666783,1.1545498878793672,1.1813305534192966,-346.69,0.48,0.55,-347.14,0.56,0.55,-347.58,0.53,0.5,-354.37,1.37,1.06,-350.73,0.89,1.47,-352.8,1.3,1.14,tnks2,merck
899,edge_5o_5n,5o_adjust,5n,5.536979995727539,0.9199999999999982,0.6374454234662273,0.6403424104703704,-18.47,0.38,0.35,-19.3,0.42,0.37,-18.36,0.43,0.4,-18.57,0.47,0.65,-18.12,0.47,0.45,-16.68,0.42,0.4,tnks2,merck
900,edge_5p_5n,5p,5n,-0.8841825103759765,1.3466666666666662,0.3310975794231174,0.3302024807379258,-5.31,0.27,0.33,-5.48,0.36,0.35,-5.23,0.36,0.35,-3.84,0.43,0.48,-3.99,0.42,0.4,-4.15,0.44,0.42,tnks2,merck
901,edge_7_5n,7,5n,-9.697737236022949,-10.253333333333334,1.0409103385244016,1.0795175611661476,-13.49,0.52,0.64,-12.87,0.46,0.5,-15.57,0.89,0.94,-25.61,0.71,0.82,-23.43,0.66,0.86,-23.65,0.85,0.78,tnks2,merck
902,edge_5p_5o,5p,5o_adjust,-6.421162506103516,-1.8866666666666685,0.828639970347923,0.875937207542119,13.96,0.39,0.37,13.05,0.29,0.34,13.36,0.35,0.37,13.14,0.55,0.65,10.08,0.56,0.65,11.49,0.49,0.75,tnks2,merck
903,edge_8d_5o,8d,5o_adjust,1.889311164855957,-5.656666666666666,1.020816095657021,1.0107780719434691,-58.08,0.88,0.78,-57.66,0.87,0.75,-56.54,0.75,0.75,-62.82,1.68,1.5,-62.97,0.78,1.16,-63.46,1.61,1.52,tnks2,merck
904,edge_8a_7,8a,7,10.079868156433106,2.819999999999993,1.445938245549497,1.442201170677246,-239.51,1.07,0.91,-241.09,0.69,0.59,-241.53,0.66,0.68,-235.61,1.08,1.15,-239.55,1.51,1.64,-238.51,1.55,1.64,tnks2,merck
905,edge_8b_8a,8b,8a,4.702882141113282,0.9266666666666694,0.6252097020271905,0.6542452546545192,-21.6,0.26,0.28,-21.32,0.26,0.29,-22.03,0.25,0.26,-21.69,0.34,0.6,-19.41,0.32,0.36,-21.07,0.31,0.39,tnks2,merck
906,edge_8e_8a,8e,8a,-2.3527298965454104,-6.400000000000006,1.673743546419842,1.708102876337325,99.08,0.28,0.3,99.52,0.34,0.3,99.45,0.24,0.26,94.86,0.45,0.44,95.02,0.44,0.49,88.97,0.83,1.3,tnks2,merck
907,edge_8f_8a,8f,8a,4.205427230834961,-1.73333333333332,0.9905222582734864,1.0533235188719934,136.17,0.29,0.29,135.05,0.28,0.31,135.56,0.3,0.3,132.01,0.81,1.09,133.86,0.5,0.53,135.71,0.55,0.67,tnks2,merck
908,edge_8d_8b,8d,8b,2.341278099060059,2.063333333333304,0.931030757609432,0.9359504233833612,246.29,0.28,0.31,245.99,0.34,0.33,245.98,0.39,0.36,246.17,0.56,0.69,249.74,0.46,0.48,248.54,0.44,0.47,tnks2,merck
909,edge_8b_8f,8b,8f,0.49745491027832,-1.7100000000000364,0.8512684456933097,0.8687502772851001,-156.88,0.27,0.27,-157.53,0.28,0.27,-157.13,0.29,0.3,-160.83,0.33,0.33,-157.77,0.37,0.47,-158.07,0.42,0.58,tnks2,merck
910,edge_8d_8c,8d,8c_adjust,9.901603172302249,3.309999999999988,0.5861871114925375,0.6016860608095711,40.26,0.26,0.27,39.68,0.29,0.3,39.65,0.27,0.28,44.13,0.36,0.33,42.06,0.36,0.41,43.33,0.5,0.61,tnks2,merck
911,edge_8e_8c,8e,8c_adjust,0.5047130355834959,-0.2900000000000062,0.290363858115903,0.2807426595913739,-88.71,0.26,0.27,-88.95,0.27,0.28,-88.87,0.27,0.28,-88.95,0.34,0.35,-89.08,0.36,0.36,-89.37,0.41,0.37,tnks2,merck
912,edge_8f_8c,8f,8c_adjust,7.062870162963867,3.759999999999998,0.4434127991341702,0.4453875170818273,-48.68,0.24,0.26,-48.49,0.33,0.32,-48.45,0.3,0.29,-44.03,0.5,0.5,-45.04,0.43,0.47,-45.27,0.35,0.45,tnks2,merck
913,edge_8f_8d,8f,8d,-2.838733009338379,-0.916666666666643,0.2883615631989205,0.3061682028662335,-88.44,0.3,0.31,-88.67,0.28,0.27,-88.84,0.26,0.27,-89.68,0.33,0.35,-89.25,0.29,0.32,-89.77,0.31,0.33,tnks2,merck
914,edge_8e_8f,8e,8f,-6.558157127380372,-4.1566666666666805,0.5520691712949402,0.5489220216684998,-40.45,0.26,0.26,-39.87,0.26,0.24,-40.57,0.21,0.23,-43.4,0.35,0.32,-45.38,0.33,0.3,-44.58,0.28,0.3,tnks2,merck
915,edge_spiro15_spiro1,spiro15,spiro1,6.401520877838135,1.3033333333333277,0.4147759946897682,0.4068254769397721,-45.86,0.2,0.2,-45.87,0.23,0.22,-45.78,0.25,0.23,-44.54,0.5,0.46,-43.89,0.45,0.4,-45.17,0.34,0.4,bace_ciordia_prospective,janssen_bace
916,edge_spiro1_spiro2,spiro1,spiro2,2.0501590423583984,8.490000000000009,0.98344618754579,0.9926063888298212,-253.37,0.28,0.25,-253.37,0.26,0.24,-253.57,0.22,0.23,-244.16,0.54,0.67,-247.14,0.58,0.67,-243.54,0.65,0.6,bace_ciordia_prospective,janssen_bace
917,edge_spiro4_spiro1,spiro4,spiro1,0.4183996009826658,-3.173333333333332,0.8491291784512133,0.8449851430690364,-31.87,0.22,0.22,-32.43,0.2,0.22,-32.84,0.19,0.25,-34.68,0.49,0.47,-34.58,0.47,0.43,-37.4,0.48,0.53,bace_ciordia_prospective,janssen_bace
918,edge_spiro10_spiro5,spiro10,spiro5,3.0961590423583987,6.746666666666663,1.7922580219734268,2.287165155940891,50.92,0.3,0.35,51.72,0.38,0.36,51.01,0.33,0.38,59.49,1.9,4.47,60.2,1.12,1.58,54.2,1.38,1.54,bace_ciordia_prospective,janssen_bace
919,edge_spiro6_spiro10,spiro6,spiro10,4.309518882751465,0.45666666666667044,1.1496895241931606,1.1678486451719807,23.9,0.21,0.25,23.91,0.23,0.25,23.6,0.24,0.24,21.66,0.76,0.84,25.66,0.69,0.89,25.46,0.7,0.71,bace_ciordia_prospective,janssen_bace
920,edge_spiro15_spiro16,spiro15,spiro16,3.6400795211792,-1.0799999999999983,0.7880217275207065,0.7860677554034874,38.7,0.17,0.19,38.53,0.2,0.18,38.2,0.17,0.16,37.54,0.31,0.27,38.9,0.33,0.34,35.75,0.31,0.3,bace_ciordia_prospective,janssen_bace
921,edge_spiro15_spiro6,spiro15,spiro6,-2.0083180847167967,-3.43,0.7399629293600244,0.7067296957078649,0.54,0.23,0.26,0.64,0.22,0.27,1.07,0.28,0.27,-1.76,0.74,0.77,-2.99,1.16,1.15,-3.29,1.13,0.91,bace_ciordia_prospective,janssen_bace
922,edge_spiro16_spiro5,spiro16,spiro5,1.7572803192138673,7.226666666666674,0.7079091545054905,0.8509055320049365,33.15,0.27,0.27,33.3,0.27,0.29,33.32,0.28,0.27,39.06,0.72,0.89,41.09,0.57,1.17,41.3,0.61,1.05,bace_ciordia_prospective,janssen_bace
923,edge_spiro3_spiro2,spiro3,spiro2,8.158797206878662,9.136666666666711,0.8276394266505449,0.8188465481390713,-280.02,0.28,0.27,-279.85,0.27,0.26,-280.82,0.29,0.26,-271.44,0.64,0.8,-272.17,0.65,0.77,-269.67,0.96,0.73,bace_ciordia_prospective,janssen_bace
924,edge_spiro4_spiro2,spiro4,spiro2,2.4685586433410647,5.346666666666692,0.7820402614240468,0.8289881696382029,-285.54,0.29,0.26,-285.04,0.29,0.26,-284.8,0.26,0.24,-279.24,0.99,0.92,-281.12,0.81,1.2,-278.98,0.77,0.91,bace_ciordia_prospective,janssen_bace
925,edge_spiro5_spiro2,spiro5,spiro2,3.054320079803467,4.166666666666686,1.8410662258493031,1.8782436894325585,-375.56,0.23,0.29,-375.65,0.25,0.23,-375.83,0.24,0.27,-375.05,0.57,1.16,-367.48,0.69,0.65,-372.01,0.8,0.85,bace_ciordia_prospective,janssen_bace
926,edge_spiro3_spiro6,spiro3,spiro6,-2.3012007980346683,-5.916666666666666,2.228813056071606,2.1988506747718835,19.63,0.3,0.29,19.49,0.28,0.28,19.35,0.24,0.28,18.8,1.27,1.04,10.49,0.8,0.73,11.43,0.63,0.53,bace_ciordia_prospective,janssen_bace
927,edge_17a_17c,17a,17c,-3.3677222595214844,-7.25,0.9330275026965772,0.9271874284137273,177.89,0.24,0.25,177.69,0.3,0.28,178.1,0.24,0.27,168.89,0.54,0.6,172.19,0.97,0.86,170.85,0.85,0.93,bace_p3_arg368_in,janssen_bace
928,edge_17g_17a,17g,17a,0.7420405654907227,11.990000000000007,2.287374898260686,6.219787167712499,-311.73,0.71,0.99,-306.15,0.5,0.64,-306.34,0.71,0.65,-297.62,2.88,1.76,-293.09,1.57,12.18,-297.54,1.45,12.92,bace_p3_arg368_in,janssen_bace
929,edge_27a_17a,27a,17a,-7.477485084533692,-8.626666666666665,2.594356226126289,2.6243144315590725,-114.45,0.55,0.68,-113.61,0.59,0.95,-114.87,0.61,0.67,-129.0,1.76,1.93,-120.09,0.74,0.85,-119.72,0.88,0.74,bace_p3_arg368_in,janssen_bace
930,edge_8a_17a,8a,17a,-13.185495880126954,-11.02000000000004,1.6199557946609568,1.688455227387845,-276.71,0.35,0.38,-277.14,0.39,0.38,-276.39,0.36,0.4,-284.29,0.67,1.06,-290.8,0.75,0.85,-288.21,0.72,1.19,bace_p3_arg368_in,janssen_bace
931,edge_17b_17c,17b,17c,-0.6849611358642579,-1.6233333333333348,0.4097995496195878,0.4300774134228971,-39.91,0.22,0.22,-40.35,0.24,0.24,-40.27,0.21,0.22,-41.28,0.41,0.5,-41.56,0.33,0.33,-42.56,0.31,0.33,bace_p3_arg368_in,janssen_bace
932,edge_17b_17d,17b,17d,0.7991160049438477,-3.296666666666667,2.3829907807971877,2.390051351794386,124.12,0.29,0.27,128.45,0.29,0.5,126.21,0.41,0.4,119.82,0.5,0.62,120.98,0.85,0.85,128.09,0.66,1.56,bace_p3_arg368_in,janssen_bace
933,edge_17e_17b,17e,17b,1.54116455078125,0.2599999999999909,1.3368801285008132,1.399417548630511,-182.07,0.39,0.38,-183.46,0.33,0.38,-183.73,0.44,0.41,-183.74,1.3,1.48,-180.29,0.91,1.03,-184.45,1.34,1.48,bace_p3_arg368_in,janssen_bace
934,edge_17d_17c,17d,17c,-1.4840771408081057,-2.256666666666689,2.4495748889782885,2.53135571306238,-170.45,0.27,0.26,-170.58,0.25,0.26,-170.82,0.25,0.26,-177.06,1.03,1.7,-174.33,0.83,1.37,-167.23,0.88,0.9,bace_p3_arg368_in,janssen_bace
935,edge_17f_17c,17f,17c,-0.4566394271850584,4.156666666666666,2.2291269166599363,5.572622575780162,-190.29,0.48,0.48,-193.7,0.85,0.7,-192.01,0.52,0.48,-186.91,3.69,2.66,-191.29,1.53,2.21,-185.33,1.81,15.08,bace_p3_arg368_in,janssen_bace
936,edge_17e_17d,17e,17d,2.340280555725098,0.6266666666666652,1.397497354747281,1.399020789357017,-59.0,0.24,0.29,-58.75,0.37,0.34,-58.62,0.35,0.32,-61.2,0.77,0.83,-57.17,0.98,0.71,-56.12,1.24,1.35,bace_p3_arg368_in,janssen_bace
937,edge_17f_17d,17f,17d,1.0274377136230468,-0.269999999999996,2.318925272573394,2.6242555815739967,-20.43,0.48,0.47,-20.25,0.41,0.43,-20.08,0.39,0.42,-25.02,1.72,2.29,-20.75,1.37,1.05,-15.8,0.9,3.43,bace_p3_arg368_in,janssen_bace
938,edge_17g_17d,17g,17d,-1.141604553222656,0.0466666666666739,2.1670772562352973,2.577892766036205,43.43,0.43,0.47,43.81,0.44,0.42,43.64,0.48,0.46,47.42,1.33,0.97,44.67,1.11,1.8,38.93,0.93,4.06,bace_p3_arg368_in,janssen_bace
939,edge_27e_17e,27e,17e,-10.845207344055176,-5.980000000000017,2.3665697238317827,2.65520098648065,-111.97,1.15,1.29,-108.73,0.95,1.13,-110.7,0.88,1.09,-114.22,3.14,3.07,-118.7,4.28,3.23,-116.42,1.75,4.77,bace_p3_arg368_in,janssen_bace
940,edge_8e_17e,8e,17e,-14.78374385070801,-12.289999999999964,2.239385606402708,2.3656561538103067,-284.65,1.16,1.08,-282.73,1.16,1.22,-278.54,1.12,1.51,-295.3,1.49,3.86,-293.69,3.9,2.66,-293.8,1.46,1.62,bace_p3_arg368_in,janssen_bace
941,edge_27g_17g,27g,17g,4.73764453125,-6.646666666666647,1.60396741713758,1.6719226234629323,-143.45,0.45,0.71,-144.11,0.75,0.75,-142.68,0.66,0.58,-148.23,1.06,1.12,-153.43,1.51,1.9,-148.52,0.85,0.92,bace_p3_arg368_in,janssen_bace
942,edge_17g_8g,17g,8g,3.1964799804687503,11.813333333333333,0.6974417997735398,0.695085456118741,287.81,0.31,0.39,286.85,0.32,0.37,287.05,0.34,0.4,298.3,0.81,0.79,299.38,0.85,0.95,299.47,1.11,1.02,bace_p3_arg368_in,janssen_bace
943,edge_27a_27c,27a,27c,-3.596039978027344,-4.47999999999999,1.0026399038671363,1.0162102205093897,204.06,0.25,0.28,206.45,0.37,0.43,204.05,0.24,0.28,201.74,0.56,0.73,200.43,0.56,0.66,198.95,0.67,0.56,bace_p3_arg368_in,janssen_bace
944,edge_27d_27a,27d,27a,0.5137188568115232,13.769999999999982,2.541418823159145,2.694388935424048,-363.88,0.39,0.51,-360.42,0.32,0.31,-363.16,0.5,0.5,-346.24,0.86,0.98,-354.45,0.72,2.23,-345.46,0.76,0.9,bace_p3_arg368_in,janssen_bace
945,edge_27c_27b,27c,27b,0.1712422790527342,1.9599999999999935,0.7936049002104748,0.7930465866858395,43.91,0.24,0.22,43.99,0.24,0.23,44.52,0.23,0.22,47.64,0.34,0.36,44.51,0.37,0.35,46.15,0.33,0.28,bace_p3_arg368_in,janssen_bace
946,edge_27d_27b,27d,27b,-2.911078842163086,3.933333333333337,1.0716161665050945,1.0708265749312056,-110.12,0.26,0.26,-111.15,0.31,0.27,-111.32,0.32,0.28,-108.7,0.82,0.82,-104.73,0.35,0.48,-107.36,0.54,0.51,bace_p3_arg368_in,janssen_bace
947,edge_27d_27c,27d,27c,-3.0823211212158204,8.070000000000022,1.7637111152651015,1.810643422093637,-154.1,0.28,0.26,-158.05,0.44,0.58,-154.72,0.34,0.37,-150.86,0.87,0.75,-146.04,0.98,1.27,-145.76,0.75,1.12,bace_p3_arg368_in,janssen_bace
948,edge_27c_27f,27c,27f,3.824365676879884,-3.7966666666667095,3.598049348515441,5.172800867020315,190.77,0.39,0.45,191.97,0.52,0.52,189.47,0.5,0.45,187.98,1.38,11.28,179.35,2.79,1.93,193.49,1.35,2.45,bace_p3_arg368_in,janssen_bace
949,edge_27e_27d,27e,27d,0.3424845581054685,0.039999999999992,0.9119182912224968,1.1886986265277828,-41.4,0.38,0.33,-41.83,0.36,0.35,-41.34,0.36,0.31,-42.92,0.65,0.67,-39.82,1.02,1.18,-41.71,0.76,2.28,bace_p3_arg368_in,janssen_bace
950,edge_27d_27f,27d,27f,0.7420445556640626,0.0200000000000031,2.596748138201115,2.824298075174368,36.37,0.39,0.41,37.24,0.41,0.43,36.5,0.4,0.42,37.27,0.88,2.23,31.1,0.92,2.44,41.8,0.88,0.71,bace_p3_arg368_in,janssen_bace
951,edge_27g_27d,27g,27d,12.443451324462892,2.5100000000000016,1.0904890298376255,1.3017741679265735,25.2,0.41,0.42,25.55,0.46,0.45,25.99,0.5,0.47,27.72,1.81,2.75,27.49,1.87,1.76,29.06,1.3,1.15,bace_p3_arg368_in,janssen_bace
952,edge_27g_27e,27g,27e,12.100966766357422,8.049999999999997,0.614595434071774,0.6547352633516469,65.19,0.31,0.3,65.3,0.26,0.28,65.51,0.27,0.29,74.09,0.76,0.91,73.42,0.85,0.87,72.64,0.84,1.04,bace_p3_arg368_in,janssen_bace
953,edge_8c_8a,8c,8a,2.1690382766723637,6.346666666666692,1.2499754985290663,1.257571859219616,-205.92,0.25,0.25,-205.44,0.26,0.28,-206.32,0.27,0.29,-197.38,0.61,0.76,-202.18,1.06,1.0,-199.08,0.51,0.65,bace_p3_arg368_in,janssen_bace
954,edge_8g_8a,8g,8a,10.731056465148926,13.576666666666654,1.5134410517733603,9.268975618496295,-315.82,0.67,0.67,-317.32,0.58,0.66,-319.58,0.89,0.82,-304.66,2.92,3.17,-303.77,1.07,27.1,-303.56,1.29,5.45,bace_p3_arg368_in,janssen_bace
955,edge_8b_8c,8b,8c,0.8561994247436524,-1.6766666666666694,0.6191527134068372,0.6259156345779682,-35.36,0.24,0.23,-35.15,0.26,0.25,-34.91,0.22,0.23,-38.05,0.35,0.44,-36.67,0.35,0.35,-35.73,0.4,0.49,bace_p3_arg368_in,janssen_bace
956,edge_8b_8d,8b,8d,0.6849611358642579,-3.65333333333335,0.906664913318038,0.9294100358463148,107.44,0.39,0.44,109.29,0.32,0.5,106.42,0.33,0.35,104.07,0.63,0.73,103.14,0.55,0.61,104.98,0.6,0.53,bace_p3_arg368_in,janssen_bace
957,edge_8e_8b,8e,8b,-0.39955999755859356,0.8033333333333417,0.8366028972197564,0.9425232567268008,-169.34,0.41,0.41,-169.7,0.36,0.38,-168.98,0.42,0.4,-168.76,1.55,1.71,-168.65,1.42,1.74,-168.2,1.1,1.09,bace_p3_arg368_in,janssen_bace
958,edge_8d_8c,8d,8c,0.17123828887939438,1.9666666666666688,1.657204410895866,1.6964104198202796,-147.18,0.35,0.31,-145.96,0.23,0.26,-146.77,0.35,0.39,-142.76,0.67,0.87,-142.74,0.69,0.81,-148.51,0.79,1.16,bace_p3_arg368_in,janssen_bace
959,edge_8c_8f,8c,8f,3.538964538574219,-4.5800000000000125,2.1572705004144352,2.0439166722595226,181.52,0.47,0.46,181.36,0.47,0.45,181.27,0.43,0.45,176.84,2.41,2.08,179.15,1.39,2.41,174.42,4.61,3.86,bace_p3_arg368_in,janssen_bace
960,edge_8e_8d,8e,8d,0.2854011383056639,-0.8466666666666711,1.5867665664120298,1.5900537022349588,-63.93,0.34,0.33,-63.65,0.36,0.35,-63.93,0.33,0.33,-64.85,0.82,0.95,-61.49,0.79,1.0,-67.71,1.2,1.22,bace_p3_arg368_in,janssen_bace
961,edge_8d_8f,8d,8f,3.710202827453613,-6.576666666666668,1.9472187300083463,3.017855966481234,34.29,0.35,0.4,34.53,0.45,0.46,35.24,0.46,0.45,24.62,1.61,2.25,27.76,0.84,3.98,31.95,1.34,5.72,bace_p3_arg368_in,janssen_bace
962,edge_8d_8g,8d,8g,-8.39077989959717,-2.4466666666666583,2.888085567327543,3.430996291640197,-37.72,0.46,0.48,-37.74,0.45,0.53,-37.84,0.51,0.46,-37.45,1.48,4.06,-36.36,2.09,3.8,-46.83,0.92,2.56,bace_p3_arg368_in,janssen_bace
963,edge_11_24,11,24,-4.529074180603027,-8.38333333333334,0.8686108689857777,0.8799373656204299,51.17,0.18,0.21,52.03,0.21,0.21,51.36,0.22,0.23,44.01,0.47,0.54,44.23,0.4,0.38,41.17,0.37,0.38,ciordia_retro,janssen_bace
964,edge_11_25,11,25,-0.697366584777832,-4.600000000000001,1.3420627512929613,1.3929559734784998,-15.72,0.24,0.25,-15.66,0.26,0.23,-15.33,0.21,0.24,-22.0,0.64,0.71,-21.5,0.45,1.16,-17.01,0.71,0.66,ciordia_retro,janssen_bace
965,edge_11_27,11,27,-3.803281600952148,-3.879999999999999,0.2170475272686228,0.227586651548753,-20.96,0.14,0.15,-20.92,0.17,0.17,-20.97,0.15,0.15,-24.56,0.2,0.19,-25.21,0.24,0.27,-24.72,0.17,0.23,ciordia_retro,janssen_bace
966,edge_11_38,11,38,-2.8516651611328125,-4.610000000000003,0.486198731145516,0.4882711655738507,33.27,0.23,0.2,33.35,0.17,0.19,32.63,0.2,0.19,29.46,0.33,0.33,28.09,0.22,0.29,27.87,0.25,0.27,ciordia_retro,janssen_bace
967,edge_12_13,12,13,3.4044518051147463,-0.5033333333333339,0.5403206334602979,0.5467435342436507,23.08,0.15,0.16,22.73,0.15,0.15,23.23,0.13,0.14,22.21,0.21,0.23,23.7,0.2,0.25,21.62,0.21,0.2,ciordia_retro,janssen_bace
968,edge_12_18,12,18,2.326139381408692,-0.4866666666666788,0.7207347248989096,0.7278866899502954,-84.22,0.18,0.17,-83.54,0.17,0.17,-83.83,0.18,0.18,-85.9,0.35,0.46,-83.16,0.42,0.4,-83.99,0.45,0.41,ciordia_retro,janssen_bace
969,edge_22_12,22,12,-11.924503345489503,-11.273333333333326,3.334735380647111,3.902948313635806,45.2,0.43,0.46,45.22,0.5,0.45,43.96,0.48,0.53,25.85,0.75,5.29,39.3,0.85,0.78,35.41,1.42,2.74,ciordia_retro,janssen_bace
970,edge_12_27,12,27,3.5336855392456057,4.253333333333332,0.5015618980736384,0.5026391764075706,-16.15,0.15,0.15,-16.18,0.14,0.16,-16.16,0.15,0.16,-11.75,0.17,0.18,-10.97,0.17,0.17,-13.01,0.16,0.17,ciordia_retro,janssen_bace
971,edge_1a_13,1a,13,-14.889102382659912,-15.863333333333324,1.4151488565168275,1.408190501572428,62.33,0.34,0.39,62.18,0.44,0.39,61.6,0.33,0.35,48.18,0.92,0.96,43.1,1.05,1.18,47.24,0.88,0.84,ciordia_retro,janssen_bace
